clean_document_sentences,reader_attention_of_each_word,average_reader_attention,sentence_length
vessel used antarctic expedition follow route explorer douglas century ago,"[2.231252683739255e-22, 3.108056300735431e-18, 3.2038709636380064e-23, 1.438449884796831e-15, 4.610541922896921e-27, 2.7106373026633195e-24, 1.542799801298231e-25, 1.5990902619592324e-15, 1.0282585471594445e-22, 3.934395179913015e-16]",3.4340880819074604e-16,10
white knuckle ride,"[5.336664278649408e-21, 7.171359755797073e-10, 7.010698967960826e-12]",2.413822248510016e-10,3
made aurora australis safe sound huge thanks chinese hard work expedition leader chris tweeted,"[7.725816140001796e-12, 1.2713935473564674e-15, 1.7877135976744996e-22, 3.752438616087123e-16, 2.4680322422273048e-23, 3.271549443233167e-19, 9.582830389185237e-23, 1.554009737359117e-25, 6.669195285823937e-25, 6.675845719287256e-20, 2.397394170881187e-22, 1.6356529839026703e-22, 4.7969747058615645e-24, 1.5623482304877058e-28]",5.519616551451691e-13,14
helicopter belongs chinese icebreaker xue long flight took minutes round trip,"[9.080276702438267e-26, 4.290175013315792e-26, 8.162767868220221e-20, 3.0641032048752587e-15, 1.479065536201512e-15, 6.08447087426515e-23, 3.6272661375975786e-28, 3.544862631414026e-14, 1.4374332375713952e-22, 6.859233005508854e-18, 5.492953483596887e-13]",5.357218949821018e-14,11
bbc andrew luck baker board says minute one way flight white knuckle ride,"[2.63319222545623e-19, 1.9175850664436608e-19, 1.4966079785230336e-09, 7.271188539115186e-15, 1.8498109560672503e-16, 1.2325108782343613e-14, 1.4847991771610084e-25, 6.124623978544827e-16, 1.150009978094769e-16, 6.571811130459371e-13, 4.1414653661177085e-15, 5.535522529429237e-24, 0.00016189379609948758]",1.2453484106869066e-05,13
passengers taken ice floe next aurora australis ferried ice breaker small boat,"[1.0797391041833438e-22, 2.0288006046449472e-14, 1.079884709358759e-14, 1.000734155886685e-24, 9.230446594109414e-19, 1.2791657532771473e-22, 6.331497227847044e-13, 0.0267955820659541, 4.961494635685143e-16, 1.0668690312971882e-17, 5.370542919609206e-12, 2.878587746179925e-19]",0.0022329651726657822,12
correspondent says russian crew staying behind could weeks pack ice clears,"[2.3079697693113948e-18, 5.833735593482056e-22, 1.657696523805356e-11, 8.076905861111983e-29, 1.5931973342135074e-20, 1.2743128009990547e-26, 5.227035555011226e-10, 4.034630728461648e-24, 1.661632020496125e-20, 2.0503855699460165e-13, 5.64567542198394e-20]",4.9044141972157546e-11,11
australian maritime safety authority rescue co ordination overseeing operation earlier said unlikely rescue would go ahead thursday hoped sea ice conditions,"[1.0756013676982047e-23, 8.444124640592018e-27, 1.0409708049063664e-25, 2.6493940158531267e-22, 1.836395993855497e-27, 6.671512279432602e-20, 5.862776324947984e-24, 4.600001190185689e-24, 1.249085582440569e-27, 2.1322602024199305e-23, 3.419847536271356e-21, 2.1149632409149938e-18, 1.6552796751664118e-19, 5.0682168099428037e-20, 3.1022371115032436e-26, 6.237543240230442e-17, 5.2309799993184695e-18, 5.743162616870926e-27, 8.577155854354065e-20, 3.717467582871059e-22, 9.198011293584918e-21]",3.338255699917476e-18,21
later reported aurora australis advised passengers board,"[1.1920513975221472e-14, 2.983974648142604e-21, 2.702418675555425e-14, 2.6608875880394873e-27, 7.385606374159322e-15, 1.5747434214982904e-13, 9.94337477628136e-23]",2.9114950334025026e-14,7
passengers expected back tasmania mid january,"[8.432340902897818e-10, 8.013035734930682e-24, 8.109823336066985e-24, 1.2112521574368189e-20, 1.495349432605511e-21, 1.3102532590950676e-18]",1.4053901526894314e-10,6
several attempts break ship sea xue long aurora australis french flagged l astrolabe failed thickness ice,"[1.8708355052276586e-11, 8.655639094293448e-24, 3.284481503314061e-14, 2.4418616812823035e-22, 1.7523681117765796e-22, 5.040490584163636e-21, 1.863148214131071e-07, 8.361258104514964e-17, 6.10090683874568e-19, 2.6561351375467573e-15, 1.9920855582935196e-23, 1.6918223063166955e-18, 3.095026120588516e-17, 8.990484300533181e-15, 6.4573580522409995e-19, 2.282144970465031e-09]",1.178848245922343e-08,16
andrew luck baker says aurora australis although big simply task speculation two larger vessels may coming area weeks come,"[1.0569913477821021e-20, 9.331953244687336e-21, 1.194180089438378e-14, 1.852515243734017e-12, 1.0692587536318628e-19, 2.602384579887493e-12, 2.719942045307031e-20, 5.858909467518778e-17, 9.428477376567981e-17, 7.215259149876645e-11, 1.2458102461975476e-21, 1.5825164132626678e-20, 2.744380229269904e-18, 3.945245004681099e-13, 4.3859554755048207e-14, 1.0777159142860783e-15, 1.6030020945524626e-08, 4.460847014596825e-20, 3.1438296087644864e-14]",8.477427070815309e-10,19
despite trapped scientists continued experiments measuring temperature salinity cracks surrounding ice,"[0.011446377686323558, 9.368178720669964e-08, 6.566106262072015e-08, 2.808620059002018e-06, 1.2342527671130944e-21, 2.9126958366530923e-19, 1.3151011601469853e-13, 3.712134951008867e-18, 2.671376912654975e-15, 2.001651138837781e-12, 6.044042929825153e-18]",0.0010408496046698387,11
one aims track quickly antarctic sea ice disappearing,"[2.849412816929546e-25, 3.5258263718983367e-16, 7.551556789170766e-21, 1.666606446340162e-09, 2.777184748935698e-26, 1.997688425887107e-16, 6.36929944611612e-25, 4.0986852843296266e-11]",2.1344923144281131e-10,8
ship plenty stocks never danger,"[8.237473239674783e-16, 6.643808206152999e-20, 6.74090479730643e-24, 7.247267547266102e-21, 1.767250586067901e-21]",1.6476455666171556e-16,5
scientists tourists research ship trapped antarctic ice since christmas eve airlifted safety,"[5.4600222385243245e-17, 1.14740674392875e-16, 3.6294758612982865e-27, 2.1457643946864854e-18, 3.6023566580501337e-25, 7.272297516305299e-12, 1.744299149316816e-18, 4.678641160548029e-05, 2.1799344518418982e-17, 1.819334818932522e-15, 1.7441066181749208e-16, 2.759238469062698e-22]",3.898868239997215e-06,12
flown helicopter mv ice floe next australian icebreaker aurora australis taken small boat vessel,"[4.918604993180924e-20, 5.359862699625946e-26, 3.394996602585563e-28, 1.7445229289690875e-25, 2.635313503410941e-15, 3.5306835871097193e-28, 4.7060919232465025e-19, 1.7118567786736288e-24, 8.884663412600964e-31, 5.72566432325279e-25, 1.1184595524512511e-24, 3.820910807975238e-24, 1.0402550655040187e-24, 1.140449680328348e-25]",1.882738076614311e-16,14
australian maritime safety authority rescue coordination overseeing rescue confirmed passengers made aurora,"[1.6392288772325898e-19, 2.80113547192754e-24, 6.148832548606838e-31, 1.948892038180967e-30, 1.4845929843181335e-25, 4.306334178140472e-25, 5.568203343974568e-19, 8.162965785511622e-26, 2.4787048570972028e-23, 1.709379460209026e-18, 5.222512586606087e-28, 6.02029709490619e-22]",2.0256274678920534e-19,12
expedition leader professor chris tweeted made aurora australis safe sound huge thanks chinese hard work,"[4.139617500255684e-27, 4.538117119337318e-18, 1.5284842205446378e-36, 2.5640220606702513e-23, 2.2126364725312653e-24, 2.2790205272024476e-26, 4.0224014031045906e-23, 8.05385407791041e-22, 4.167942188705256e-26, 1.7385567342494242e-17, 2.30888983454932e-22, 2.2527348614178158e-09, 1.1635159904602263e-19, 1.7604993412539405e-21, 3.9851400822782004e-16]",1.5018235213164836e-10,15
helicopter carried passengers dozen time operation lasted around five hours,"[6.466700576182769e-25, 2.549279181023925e-17, 1.8521218913682016e-19, 2.1313100745303316e-24, 7.135947703334037e-19, 1.5431666496992938e-16, 7.144658785594698e-19, 4.100376968943827e-20, 4.5202597645051503e-20, 4.948004285509591e-17]",2.3098898161860888e-17,10
aurora take tasmania arriving around mid january,"[2.803402028403505e-13, 4.138899920486542e-13, 3.994004276366661e-21, 1.0487438010804073e-21, 4.7888167927001444e-17, 1.564189342766074e-26, 1.0203465250536913e-20]",9.91825854718801e-14,7
helicopter expected airlift passengers chinese icebreaker snow dragon new year day barge ferrying aurora,"[5.809902992809951e-21, 3.5447532210531556e-23, 3.716416785369145e-22, 1.3373700751427724e-26, 2.227466895271072e-15, 1.7339001780964682e-29, 3.141032055974535e-26, 5.736979288442726e-21, 7.480079148724843e-20, 4.365402858646605e-12, 2.378461140973936e-16, 3.08859290256208e-13, 1.125618495737623e-24, 9.228930509701961e-15]",3.347111770841298e-13,14
however operation could begin sea ice blocked path barge needed make snow dragon,"[2.0519765891409153e-29, 7.380335043281241e-20, 2.659746878286799e-23, 3.359103996927895e-27, 5.6744475662785586e-24, 6.42401688361154e-17, 1.0816202598809117e-12, 4.493930845449855e-22, 2.8675327035828094e-17, 4.051679728832325e-23, 5.301599526149515e-23, 4.522837687959098e-23, 7.481671460365289e-05]",5.755131975797395e-06,13
aurora built handle helicopter landing rescue postponed,"[9.600610542456072e-12, 2.8751741174963576e-16, 4.812177611023808e-12, 1.4193375733030906e-20, 3.3932311610650267e-18, 1.295598151024376e-19, 2.3588766672897318e-18]",2.0590116523932353e-12,7
rescue operation scientists tourists crew russian ship plagued number problems,"[5.450245242727515e-19, 1.2966539026921406e-25, 3.5138989217116324e-17, 1.1500941188103273e-17, 6.279922681290879e-13, 4.556063863777859e-19, 1.2260385576730006e-23, 1.3550172343890444e-12, 8.76128854514579e-23, 1.6529716672656466e-14]",1.9995868598521075e-13,10
three icebreakers initially dispatched try crack way thick ice surrounding ship failed,"[1.3103945388154466e-20, 8.31712111994805e-25, 4.393887311174032e-26, 3.4692073472483704e-26, 9.005508924703865e-24, 6.036760570655221e-25, 6.130740687102182e-25, 1.8520393878417466e-29, 1.3176283799357255e-21, 8.706390474136016e-22, 7.299381871087646e-22, 5.367093063101033e-28]",1.3361070133292764e-21,12
aurora came within miles ship monday fierce winds snow forced retreat open water,"[2.8558871581588652e-28, 4.982596408347763e-16, 7.451377953927045e-28, 7.909114537696514e-17, 1.7289771541101035e-27, 7.057785118929446e-24, 1.3691094792908446e-18, 2.4784609357522635e-25, 9.37780158998583e-22, 3.371306625906935e-21, 1.0005453079102992e-19, 2.131258194858714e-21, 1.1740891613123931e-23]",4.4525108432006575e-17,13
danger sinking supplies board vessel can not move,"[1.1059394591091443e-26, 1.4002780151720136e-20, 1.9940095342122637e-29, 1.2278490305386182e-26, 3.887815819438418e-25, 2.2368882905234217e-28, 5.923573348539363e-26, 1.2792258053495465e-19]",1.7740729035688003e-20,8
russian crew members expected stay board long takes free ship pack ice surrounding,"[5.380696387537566e-31, 6.363257595228061e-18, 7.316774082003014e-23, 8.254262914178149e-26, 1.1585477342986663e-25, 3.6783418675577185e-26, 4.030982502315058e-32, 1.695742353254607e-24, 9.912484461358438e-26, 2.5150460433566647e-21, 3.5934820500277376e-28, 3.9386171332973073e-22, 9.860467651261092e-13]",7.585024087444694e-14,13
became stuck blizzard pushed sea ice around freezing place 1 miles 2 south tasmania,"[1.3792214201138364e-19, 3.5442117058381824e-14, 5.390502741422925e-24, 3.1752275125358806e-16, 1.0771687754597553e-20, 3.5865339326523515e-20, 1.9553791823207615e-18, 2.3268858472466488e-23, 3.0173822365229493e-22, 3.173879656564629e-24, 1.652685174825144e-16, 1.663288484885356e-28, 1.4756491442439567e-25, 2.2536453117159647e-31]",2.5662177570848952e-15,14
scientific team board recreating australian explorer douglas voyage antarctica,"[6.459913664400605e-31, 1.353802661017916e-27, 3.450172437683803e-26, 5.99080058768035e-13, 9.059536264298607e-26, 1.225882158383778e-18, 3.835108894169929e-17, 1.6900096402128868e-24, 2.2223708754701632e-30]",6.656884841566127e-14,9
