clean_document_sentences,reader_attention_of_each_word,average_reader_attention,sentence_length
tried go legal way ringing emergency lines whatever,"[7.919534380178172e-45, 3.8460607730624505e-40, 1.6143546530103728e-51, 3.684881014295454e-39, 8.492984835274381e-39, 1.0655464491978466e-43, 5.764940834804372e-48, 7.311986786571139e-46]",1.570323392252577e-39,8
barry sweeney said would rather plane saying son want everybody know tremendous bloke,"[9.044670784075305e-49, 7.009902467963096e-47, 6.078385754812865e-36, 5.830953345558667e-34, 3.8882153772667315e-37, 1.0903727837502884e-36, 1.5820876974483688e-41, 3.688357184985857e-39, 5.302731725311791e-38, 4.3072185579224136e-37, 1.3619143196053328e-41, 3.5021268852480715e-41, 1.661873552139217e-35]",4.6750704011164543e-35,13
statement club paid tribute mr alder mr sweeney said two club loyal supporters,"[8.742250868485157e-36, 4.586270152044525e-40, 1.1894467410065515e-48, 7.940028989893326e-47, 8.88368205776154e-53, 2.7490407943169107e-54, 4.717327760870988e-48, 2.1413176466311626e-51, 8.83210678407654e-52, 3.0796571495662417e-37, 1.8574284871156515e-51, 1.0821699504400657e-50, 1.0469238796558861e-47]",6.962057854271367e-37,13
club manager alan said players deeply shocked saddened terrible news,"[8.453913049251984e-47, 4.173546382595448e-58, 1.481501528139916e-44, 3.514874832915905e-50, 2.275973359635044e-42, 7.65107353020775e-46, 4.5698547818376824e-52, 7.788106152823579e-48, 3.3525672815835067e-50, 1.1551252348652453e-52]",2.2916458787530293e-43,10
newcastle players wear black armbands games sydney fc wellington phoenix new zealand,"[2.2326972920423523e-44, 2.194527267104088e-46, 3.0183188459202282e-40, 1.0321510237728598e-43, 2.174840288181883e-49, 2.8167818817611707e-43, 3.1602718590373154e-49, 2.1158079352500638e-39, 2.8378397354751266e-42, 4.684944146985076e-27, 6.388522658590761e-37, 1.962013730507977e-26]",2.0254234543921766e-27,12
emerged mr thomas australia attend international conference aids,"[2.747109884919185e-50, 1.307556015078157e-37, 2.8756587265982536e-44, 1.2580743600787206e-48, 1.813416129346891e-55, 3.2063583455752557e-46, 1.2584292251343451e-43, 3.5802449621175874e-52]",1.6344469553655903e-38,8
spokeswoman said time would like give family time grieve,"[4.567010573573478e-42, 4.844189790969655e-43, 4.411543748563864e-52, 1.7712364995715505e-57, 1.3787137721568948e-43, 2.0426575461960175e-57, 3.7145674823672673e-51, 5.66328375562413e-32, 6.71412725232791e-39]",6.292538252839761e-33,9
lost wonderful person great professional hearts broken shock,"[1.6689960727515395e-41, 6.517878691205363e-43, 1.7377549296896917e-40, 5.886167931971089e-42, 2.5164745773896145e-32, 3.1866596532516206e-46, 5.37068779957795e-39, 2.7721434550956436e-30]",3.496635258046539e-31,8
richard porter controller english services bbc world service group also paid tribute ex colleague mr thomas said much loved respected journalist,"[7.807302030294234e-46, 2.3084845561664958e-42, 2.6921590692360584e-47, 1.6577861838513841e-43, 3.323344588354268e-33, 5.033794628835586e-43, 4.119689375310027e-31, 2.355089739844848e-39, 6.393094752650448e-45, 1.1240002607746382e-25, 4.507229127307269e-45, 5.639114397063386e-41, 2.137513957542279e-48, 4.387958848252626e-55, 7.314347380209968e-47, 2.188795245175721e-40, 3.7413087005331305e-45, 1.8407773282873517e-30, 1.1706010477462484e-33, 1.333805367473821e-34, 1.915128430203569e-41]",5.352489688145641e-27,21
said mr thomas interest journalism matched interest humanitarian issues said former workmates reeling news,"[2.8796304783875934e-42, 9.999211812716613e-54, 7.41795364962885e-46, 5.681449285076689e-48, 2.0975310452799606e-38, 2.553447647502764e-48, 1.943496347380683e-38, 1.8553311353315118e-38, 6.16218544006209e-43, 2.6321954900998604e-44, 9.041214193570522e-34, 1.8363572611229043e-39, 6.112857124975428e-32, 6.118244580078867e-38]",4.430915332501614e-33,14
warm caring,"[1.1923810206094358e-42, 1.0703890229354248e-31]",5.351945114736743e-32,2
john wood headmaster mr mayne former school dixie grammar described great rounder good academically also keen sportsman,"[6.081635093706876e-43, 2.578359225917403e-43, 1.934895517600985e-48, 2.4430852248574173e-39, 4.816809585783985e-50, 5.800447613991205e-36, 3.697864688007067e-50, 7.303025941536446e-35, 8.748002024854671e-39, 7.176652572442432e-30, 2.2070859904192283e-44, 1.7982829802579347e-44, 3.0461518573279905e-31, 1.435359240378833e-50, 3.4679432441107467e-38, 3.0337620320500954e-39, 1.2065697525695798e-44]",4.400792139874977e-31,17
added thoughts us dixie grammar school richard family friends difficult time sorely missed,"[1.3840261387291321e-40, 3.8993834697446846e-37, 4.159974317499766e-49, 7.364408730804216e-31, 1.2089868276361006e-43, 1.504676189378939e-38, 4.479047671435811e-28, 2.104005587952225e-32, 1.5828218534739153e-40, 1.1976817195135625e-45, 4.440085923150337e-52, 1.2089207211464013e-40, 4.3156536006731975e-36]",3.4512480984122886e-29,13
mr family said statement western australia part university exchange added gifted academic talented athlete importantly warm caring fun loving son brother extremely bright future ahead,"[7.753865763890575e-51, 2.7048297357783417e-51, 1.9987880828894282e-53, 4.064198640862037e-40, 5.884147889254713e-33, 2.330263383831884e-41, 1.0721945246475953e-45, 5.7788705812321385e-30, 1.3529749291402275e-41, 1.82884330693203e-49, 2.5009866715691062e-51, 4.784951956937835e-49, 1.026647888915851e-47, 5.403511718630824e-42, 4.153822649186806e-38, 4.334625792128728e-43, 3.576777062478393e-42, 4.831960724758219e-38, 3.785710089068047e-40, 1.2472214187928007e-40, 1.5257504469209429e-46, 3.228093111548957e-44, 1.1054056825482145e-39, 7.296816976319034e-46, 6.757240972361618e-43]",2.3139019284165205e-31,25
friday evening downing street spokesman said growing weight evidence suggested plane brought separatist missile near,"[5.4428874902220045e-43, 4.76740139505187e-41, 6.770861192026226e-45, 1.8512406304753504e-40, 7.014367398320749e-53, 1.2087542206002437e-49, 5.333450796757049e-36, 4.740851911882289e-50, 5.148379882298358e-50, 2.140235456511913e-40, 4.744199650296886e-50, 1.526931363956822e-49, 1.7157426531302908e-61, 1.2401797864965755e-44, 1.2287759259149355e-49]",3.5559321212277663e-37,15
prime minister david cameron said responsible must brought account,"[4.1524845660837814e-48, 4.348638517415628e-45, 1.8824020287310755e-39, 8.906955598366417e-50, 6.058830016436227e-54, 2.4016887183740225e-43, 9.233802504783541e-60, 1.7127591358714272e-45, 4.909469409026451e-27]",5.454966010031482e-28,9
foreign office offering consular assistance families sent extra staff ukraine,"[3.3176120517389253e-47, 5.4001267642020155e-46, 1.90340969175357e-48, 1.119036238984787e-47, 2.736170636175722e-45, 1.448922771337208e-46, 1.0527309922531392e-53, 9.632017715118733e-43, 7.896331629103055e-38, 1.0207277398366074e-49]",7.896428296024962e-39,10
emergency meeting un security council called britain friday uk ambassador sir mark grant said searching questions asked russia links armed separatists called moscow issue unequivocal condemnation actions,"[4.081997970811027e-51, 5.745691940861176e-52, 7.603867430522633e-55, 5.270099147226924e-41, 5.481184792447018e-25, 1.356225621673684e-54, 2.8075898540067496e-50, 2.724006018957754e-55, 1.5424297362147456e-48, 9.430606410259405e-46, 4.3618223028948093e-42, 1.823494873303047e-54, 1.2278000696982567e-42, 2.641929951442098e-43, 3.393446910205439e-42, 4.49766580235995e-53, 1.5107709373544321e-52, 1.3912195483056675e-55, 3.583112040021492e-41, 3.906969368633909e-41, 6.448392920872996e-48, 9.256113395658347e-59, 4.277128166850158e-53, 8.420625928241483e-57, 2.8517329544576258e-46, 2.397592149412206e-40, 1.3585898398628893e-50]",2.030068441647045e-26,27
security council also approved statement calling full thorough independent international investigation tragedy,"[1.6409713979595518e-37, 5.7563535537381815e-47, 1.0308156104186512e-48, 1.4081744319677242e-51, 1.1414247956602152e-45, 1.7315942196297383e-53, 3.644705412533396e-52, 2.324366668166188e-53, 1.8075077400246592e-55, 3.9232432165783e-51, 3.620305021177417e-50, 4.446794214944701e-47]",1.3674761753373682e-38,12
mr cameron also expected speak russian president putin friday,"[3.1485805960208995e-50, 1.09332217213737e-49, 2.863250211033116e-47, 2.0548214520623572e-49, 3.1544414632972546e-47, 2.1784061331771405e-43, 1.7638367295578253e-49, 3.72143991559257e-55, 2.104022077928167e-46]",2.4234635014051517e-44,9
nationalities unverified,"[3.5823045234055848e-40, 1.3604765508924809e-55]",1.791152261702793e-40,2
duke cambridge also spoke deep sadness crash speech planned event australia house london,"[4.998691346363873e-47, 2.8774751518558155e-42, 1.7926462042699208e-39, 1.7375298018087514e-44, 1.1003521837477644e-52, 1.6153868787088106e-51, 1.406478964240613e-44, 8.925562541168905e-60, 1.930300259857907e-41, 1.5524910952656753e-38, 5.189944467718967e-44, 1.6045215487306505e-44, 4.392635483160903e-43]",1.3338674102278375e-39,13
us lost fellow countrymen women tragedy words can not justice sense loss said,"[3.7269208654245495e-45, 9.484557546206124e-59, 1.696483340568363e-39, 1.0343356292063633e-46, 1.952455395579687e-60, 2.9758116266658604e-50, 4.37288021901545e-53, 1.6080254033653463e-55, 4.496430317568975e-46, 3.623089543653026e-48, 6.520099655103962e-47, 1.262498280791157e-40, 1.6126744949688702e-42]",1.4033463015336889e-40,13
uk foreign office set helpline anyone concerned could also text fill online form,"[1.4902340309286265e-54, 1.4475168799636613e-42, 1.490251406007357e-51, 1.9894312144335617e-42, 7.666620597553066e-35, 5.0366559418331184e-62, 1.0852607179200618e-41, 3.4197124916224286e-51, 1.126529733904859e-56, 2.221921838878497e-52, 4.951931927816253e-55, 3.5080183788443334e-56, 9.515561283088654e-45]",5.897401559584731e-36,13
flight came luch region region russia ukraine border,"[1.9075964812043477e-46, 1.575438178181759e-49, 4.293003064528833e-48, 3.819134503367509e-57, 2.4278899983209105e-50, 3.39295947660724e-57, 3.458089574146559e-50, 1.226023786621124e-56]",2.440863185224734e-47,8
malaysian prime minister said stone left unturned investigation happened,"[2.4040890331532684e-50, 9.501650510590951e-59, 2.5886679490549728e-58, 2.3136673799594876e-52, 1.1905622364454e-41, 1.3194278002063461e-59, 6.976117715537542e-48, 1.1768136745668794e-39, 4.233226813766186e-47]",1.3207992736266574e-40,9
mr said passengers crew come many different countries,"[3.554982409268677e-46, 7.095218298573399e-51, 1.130893274700476e-44, 8.569602576720873e-49, 2.472718147923246e-47, 1.403408513812289e-57, 3.117413722415877e-54, 5.9272928143143425e-62]",1.4612527785007063e-45,8
added today regardless nationality united grief,"[1.321796696910847e-52, 7.539095807411879e-45, 5.351604610216362e-57, 1.0232408438090753e-51, 8.011158309721717e-48, 7.702762316203646e-56]",1.2578513535374155e-45,6
uk foreign office confirmed uk nationals board,"[2.242896549260208e-57, 1.821232574465076e-51, 5.771618333093227e-56, 1.6851892376629865e-51, 8.86350074484591e-43, 1.3772734582240417e-56, 1.7838369652493434e-56]",1.2662143971301491e-43,7
latest figures released malaysia airlines show plane also carrying least dutch nationals australians malaysians including crew,"[2.3928301174836444e-56, 3.1092117709390123e-60, 1.0148164988723777e-54, 1.1965265604056462e-55, 2.1030837350268212e-57, 5.311464621731756e-62, 2.1672535040546805e-63, 1.7294967494800894e-52, 5.282918664547044e-54, 6.975983258921366e-58, 6.881984805562589e-54, 2.810408772864256e-51, 2.2979136486898583e-53, 2.9048847519854698e-49, 8.221636806029622e-46, 3.3101371118928855e-48]",5.161045786585892e-47,16
also passengers germany belgium philippines canada airline said,"[8.876901587661216e-42, 9.465628265570703e-57, 1.1774022527502954e-54, 1.598033482660877e-61, 5.652692884716102e-55, 9.314042822409532e-57, 7.74805119807084e-60, 5.800330074752807e-49]",1.1096127709619981e-42,8
avoiding airspace,"[1.803178288938524e-55, 1.99088206118946e-48]",9.954411207536443e-49,2
ukraine president called loss plane act terrorism separatist rebels denied shooting,"[3.847127069545939e-61, 1.0103746958479771e-47, 2.3318991361109095e-60, 4.680701228294237e-59, 2.2661270437548358e-57, 6.533561093030883e-57, 3.5407288648168106e-52, 5.957351655098454e-59, 1.2114915587263575e-59, 5.7690310207648625e-59, 2.2821888338338537e-67]",9.185546400313496e-49,11
meanwhile leading airlines announced avoiding airspace surrounding eastern ukraine,"[2.1107088460176e-48, 1.094931166614418e-45, 1.2521180284112988e-50, 1.726264062048515e-51, 6.68825751834364e-52, 1.0754931270465095e-64, 5.895984947262341e-58, 2.320061238609208e-61, 1.0879208274328587e-62]",1.2189519908123593e-46,9
department transport said flights already airborne routed around area,"[5.612861003056695e-60, 4.988565324569167e-65, 3.417697940149441e-61, 1.9909744693949336e-56, 2.984066800893797e-61, 7.249222697369554e-64, 3.911439000264227e-57, 3.837546573499946e-58, 3.173273886837134e-65]",2.690132466175709e-57,9
british airways said safety security customers top priority,"[5.837929497040457e-68, 2.0675814450659503e-57, 3.732895851723135e-55, 9.58442030911841e-57, 3.783290282744788e-63, 5.038869767082846e-57, 3.8099076318873542e-53, 9.987256166966144e-63]",4.811132098667216e-54,8
added flights using ukrainian airspace exception day service heathrow kiev,"[1.4007822590399874e-65, 7.160320605362664e-59, 1.2344198921122663e-62, 3.3489637614136965e-57, 2.6197024466510407e-67, 1.491778164797678e-67, 1.4698403417328886e-63, 1.3978335895222147e-66, 1.2577592765115586e-58, 5.26261360003091e-54]",5.2661599567558846e-55,10
keeping services review kiev several hundred incident site,"[2.3812182650593852e-60, 2.3633131695397802e-63, 1.3839538656509707e-57, 1.0955973095902705e-60, 4.136347968984949e-60, 3.1275673865814995e-56, 4.560221035852625e-66, 4.550070798111065e-58]",4.1402812928367624e-57,8
virgin atlantic said routing small number flights,"[2.7505231559437084e-59, 4.316599444203016e-61, 3.751874885115895e-63, 5.064399388679112e-63, 3.29104564815408e-61, 2.2281821429519364e-62, 1.2150033914368566e-48]",1.7357191306645054e-49,7
malaysia airlines says wake shooting one passenger jets ukraine changed route planes take flights europe,"[1.9478868092680237e-55, 1.441644082058456e-61, 1.8766859632960717e-63, 1.928401357072731e-67, 6.539179276771265e-58, 6.433425222684526e-68, 2.311172874919281e-60, 9.476476076311408e-56, 1.3031030290334498e-55, 2.6723525462430485e-66, 2.180297495351372e-65, 4.682586086528064e-56, 6.513703150588429e-68, 1.668483022288764e-58, 5.384048065847914e-63]",3.116752228741753e-56,15
airline said statement friday website european flights taking alternative routes avoiding usual route,"[3.0698049745827577e-58, 8.345642402608522e-70, 5.442357000949209e-64, 2.1189274166654542e-64, 6.269754447881062e-59, 1.446589211864869e-54, 4.865223390233196e-59, 6.434192659849923e-62, 3.585590863288843e-66, 2.5097402121329147e-56, 4.09528437282631e-62, 1.2021544667841186e-62, 3.3285201047493904e-55]",1.3884285175484664e-55,13
plane flying amsterdam malaysia crashed thursday people board flight american intelligence authorities believe surface air missile brought aircraft yet clear fired,"[7.478853459198314e-59, 1.1404701275542777e-60, 2.1124292694572125e-64, 6.883366592414179e-61, 5.1206054223919844e-55, 8.462275604176836e-55, 2.069343390877173e-55, 1.6222991626823827e-51, 1.2374526701487359e-63, 1.5872341135176216e-55, 3.2181826570956633e-54, 9.462955787722084e-56, 1.3009872459214852e-54, 7.750539093770458e-52, 2.331549651666462e-63, 1.5724661838906723e-59, 8.570571210765436e-56, 4.0287094994574267e-63, 2.84686128166399e-56, 8.329708511431445e-69, 1.5024407951926466e-46]",7.154594444016605e-48,21
usual flight route earlier declared safe international civil aviation organization international air transportation association stated airspace aircraft traversing subject restrictions airline said statement website,"[1.0979949707527286e-60, 6.163920220856597e-44, 1.038281773250346e-52, 2.12064459615094e-57, 5.184761277223261e-51, 2.4453556911695085e-51, 9.842735464354906e-51, 7.346998340565104e-56, 9.65539913172977e-62, 1.4797680235646828e-58, 7.724535282629276e-61, 5.91504481644717e-58, 1.235209904018619e-55, 1.8657644822534204e-54, 8.371164409556689e-56, 8.252886214192338e-54, 9.449111628717823e-50, 1.0143362406772254e-44, 3.769650687858518e-59, 4.782980696841959e-53, 2.0715941341215748e-55, 4.395918846426558e-49, 5.302003788005698e-59, 2.0538976940110895e-49]",2.990971738467851e-45,24
even though restrictions malaysia airlines may still face questions continued flight paths eastern ukraine heart violent rebellion kiev airlines decided months ago change routes skip around area,"[4.0264756524433474e-56, 2.3661781013561242e-52, 2.814080472991589e-50, 1.3834898078885665e-45, 1.2877678714655776e-50, 7.988025413592744e-40, 2.5371466947919855e-45, 2.21454454329305e-50, 6.248390136042288e-54, 2.282208657322033e-47, 3.218211116314134e-44, 1.184458461408769e-46, 5.049472639328228e-35, 2.3435418266660186e-53, 1.9133165937189303e-37, 4.637762745859185e-54, 5.64556494685376e-44, 2.9746597867521574e-41, 2.5950536974360997e-52, 2.1706558850859854e-50, 3.134621954718354e-50, 9.621396534549355e-53, 7.864182770786002e-55, 9.349268496903809e-52, 1.1664672852136633e-47, 8.782775731517197e-39, 5.221216936866033e-51]",1.8776173877865322e-36,27
seoul spokeswoman lee said week cargo flight flown ukraine routed flight early march amid worsening situation peninsula,"[1.5018574588622898e-37, 2.4137627434185168e-32, 1.058713404984202e-41, 5.322131398601939e-58, 1.0578682919565686e-46, 3.894433822216505e-38, 2.1457354328385974e-46, 5.732986884115382e-49, 6.331289877187249e-41, 5.043152258985375e-50, 3.346900015592391e-40, 1.154334855101534e-39, 2.6011949805698464e-26, 6.623623429240274e-36, 2.678811661370523e-29, 2.1930649091791128e-32, 1.2202402861560972e-32]",1.531693894106228e-27,17
korean air line also said rerouted cargo passenger flights early march amid worsening situation peninsula company official requested anonymity line department rules said korean air line flights cargo passenger flights flew ukraine,"[7.478460654042918e-37, 9.948835408127688e-37, 1.9833575666464e-41, 1.3743005307138112e-36, 8.381346379759861e-43, 1.04226640031635e-41, 2.831814946514259e-48, 2.525355655635046e-46, 7.080346523775493e-35, 2.8037062515940786e-41, 1.930177163470975e-39, 4.095777824989647e-37, 1.1205555153214852e-50, 3.297461905266752e-42, 4.130828474626636e-40, 5.414249052003189e-29, 7.52691457957084e-33, 7.011356284967664e-43, 9.285781941188164e-35, 6.67213362298935e-37, 1.0755206522201132e-40, 6.008655877705392e-34, 8.074471265678734e-41, 4.5264203772499784e-38, 4.6085467368659784e-24, 8.813096834091277e-43, 1.770244722286728e-51, 1.0059986666010051e-48, 2.3232677339697064e-38, 4.761925376066485e-28, 1.3683792702954105e-46, 4.738816706839618e-46]",1.4403365875593162e-25,32
likewise australia stopped flying ukraine several months ago shifted london dubai route kilometers miles south spokeswoman declined explain change,"[1.0863351365874844e-44, 3.4755016833256876e-40, 1.3642898509060744e-46, 2.3518746776096155e-43, 1.9479581740731594e-37, 1.467393844897146e-45, 1.472901279301959e-31, 4.3988263381853635e-38, 1.6882810955145554e-41, 5.434127443108367e-38, 4.205846596947425e-42, 1.082590459817324e-22, 1.3723153877242327e-44, 1.280420549659415e-37, 7.989424096492805e-43, 3.3471884480582276e-46, 2.3667477214870426e-42, 7.110426882999324e-39, 9.869953561474226e-38]",5.697844533106476e-24,19
china civil aviation administration said instructed domestic airlines avoid flying ukraine present total round trip chinese flights week fly area,"[3.331793153628767e-41, 2.014689273852697e-22, 7.239896330883507e-46, 7.837790136112055e-54, 4.698506161563519e-50, 2.944949908681305e-40, 3.287878655220552e-36, 3.862833219968776e-43, 4.1731980074982116e-44, 2.606752571361381e-35, 5.2278334158744e-34, 5.460120147016808e-37, 1.4423131876112214e-35, 3.9818424847851186e-44, 1.6529484028153603e-47, 4.974340085193365e-44, 6.018143794568449e-47, 4.369432553173792e-45, 8.792424123607385e-49, 8.37811926126092e-45]",1.0073446369291839e-23,20
statement hong kong civil aviation department said local airlines use air routes cross ukrainian airspace,"[3.1769275377608793e-41, 2.5366727015529656e-35, 5.468387863459126e-41, 5.811904822043244e-32, 1.4187663196065217e-45, 5.838444468476847e-44, 2.370555895424754e-45, 1.1605767238173001e-38, 7.705065283181116e-48, 5.990120509020977e-47, 7.095867811413829e-44, 1.4079902789657234e-42, 1.478992068431426e-41, 5.222440730498823e-53, 1.7352604009496508e-35]",3.8774519506672655e-33,15
aviation authorities several countries including faa united states issued warnings fly parts ukraine prior thursday crash many carriers including cash strapped malaysia airlines continued use route shorter route means less fuel therefore less money said aviation expert norman shanks,"[4.458932989199175e-27, 1.1706803401096323e-36, 5.9179304827321634e-36, 3.898622868748191e-46, 5.554682880311563e-41, 1.8220779211002074e-50, 9.882711517669301e-43, 1.2936485646406876e-48, 4.296745091073565e-45, 3.853127911677036e-44, 2.225429073745242e-40, 1.5647072069502545e-39, 6.296777498940667e-45, 2.9217298869028397e-52, 1.3656163300483462e-51, 7.5153013237288e-47, 7.647605534937922e-41, 7.263707279153242e-53, 7.074515456541151e-40, 2.0243731254895155e-34, 2.2098916227939884e-43, 2.8490325233003292e-49, 1.8685209461857758e-48, 2.8741510173106724e-47, 1.6212929743957845e-47, 6.699899629643914e-42, 3.302746929573744e-49, 4.476104914406055e-51, 2.8165772683789395e-50, 1.0792798538612682e-50, 8.131897316568314e-38, 2.473477368030815e-48, 2.4611470891421434e-49, 1.5999625660587747e-45, 1.5118680395133012e-39, 3.05188273232674e-27, 7.243456771897402e-41, 4.630202769142653e-46, 6.45180257505026e-54]",1.925850238753173e-28,39
malaysia airlines still reeling impact flight march disappearance news crash ukraine broke thursday many question whether carrier survive second disaster short time,"[2.2882654922382188e-56, 3.533679217701426e-52, 5.329558528070351e-42, 7.016994864659679e-45, 1.2328589065738335e-36, 2.828665747704342e-33, 3.052336392247865e-48, 9.090285318169517e-34, 4.421387571269885e-49, 4.2306108919994304e-52, 1.4918557954464646e-52, 3.1791980685858747e-33, 3.264148356851711e-45, 1.9203548990631285e-44, 8.530902891611988e-42, 3.233476727684866e-52, 1.5557975528615657e-46, 1.1840131122084202e-41, 4.9143452783075335e-51, 3.2254089963460396e-53, 1.5783373947109958e-47, 7.73622502890315e-55]",3.1446023785199984e-34,22
tragedy comparison history aviation airline gone two tragedies magnitude span four months said aziz aviation analyst,"[4.47061289392294e-56, 6.292930949877058e-43, 2.5962309261579574e-48, 1.585092322944992e-61, 1.486421002444323e-54, 3.0584161757894724e-51, 3.1989446322107396e-61, 2.701733651255227e-66, 1.5659919452822887e-62, 7.958434360106264e-50, 6.281290584186771e-55, 3.1614592299725784e-54, 5.037134510334873e-47, 4.232550053687769e-57, 1.700631518629667e-54, 8.995189028616363e-38]",5.6220324770193026e-39,16
even second incident company ability survive beyond second half making huge losses probably going hasten,"[5.053586458882261e-52, 5.275242636539527e-50, 4.8587918279706066e-52, 1.7859526930727487e-45, 6.906267259705772e-49, 7.824207208093556e-60, 5.551492986562174e-53, 3.0035278158728616e-54, 4.565874426943574e-62, 1.875803920816075e-67, 9.535691021976811e-60, 6.016696139415328e-53, 3.8456167273768366e-57, 4.0476129771857356e-41, 5.63179764241409e-57]",2.698527764602634e-42,15
matter fault perception customer want fly malaysia airlines battle easy,"[3.217907189353502e-58, 4.528675272716042e-46, 3.463250055879718e-54, 2.891795016750551e-45, 2.6814182154060947e-50, 1.365875929996009e-51, 1.3204173171179741e-45, 5.1502912422705546e-51, 4.621775561689963e-52, 1.969647793309495e-44]",2.4361591590225537e-45,10
shares carrier fell sharply friday midday break trading already negative investor sentiment deepened dropped year,"[2.4640144605821847e-49, 1.4378805921082053e-50, 2.2838767685072338e-52, 2.796538547358767e-56, 2.060323657184905e-52, 1.1944441007408452e-51, 9.502868168948244e-48, 9.306124120773655e-40, 1.697629967921438e-49, 3.6529399093067496e-50, 1.5178718150384063e-52, 5.886810091818597e-63, 8.609710274334986e-62, 1.0891514642528427e-52, 3.608826220818511e-38]",2.467924975348954e-39,15
questions also raised airline choice route emerged carriers avoided area months though many companies flying area rerouting thursday disaster,"[8.028467198631638e-56, 7.489062974002969e-52, 1.2774444396212057e-52, 5.576272096122683e-52, 4.0736609507287394e-54, 8.029992348884369e-47, 3.7942846324926714e-53, 1.974118222711428e-60, 8.65314229634862e-60, 1.743676494572792e-60, 1.841209053547173e-61, 3.196533527137471e-63, 2.2836155208471428e-58, 1.6280687279245515e-55, 5.135036438980385e-56, 1.8566190555391927e-45, 1.5360205829123331e-47, 9.623823499979336e-54, 3.514165267056922e-43]",1.8598358282987491e-44,19
carrier malaysian government came heavy criticism handling disappearance particularly china lost nationals disaster airline nation would struggled extraordinary twists turns mystery remains unresolved relatives complained confused contradictory information insensitivity part government company,"[3.472546157189781e-46, 9.201966303865542e-53, 3.1586544311387326e-43, 1.8567000494517025e-62, 3.084905222538119e-54, 9.244328670938354e-61, 2.805054855252897e-54, 5.4674601468083284e-55, 4.3081894338632355e-57, 2.2448003397455508e-54, 1.85869702710106e-60, 3.0695761085303294e-54, 7.225937122893643e-54, 1.5991727860281082e-50, 9.622742362030577e-50, 3.550543727854066e-54, 4.2212081090654004e-48, 5.534617188946602e-44, 6.790848213948766e-45, 4.146921016572625e-45, 6.49136911784835e-59, 2.3069469220251755e-47, 2.6297495244042375e-43, 7.479270432413323e-49, 1.4724300437354338e-45, 3.038813209626049e-49, 1.6725523545626575e-49, 2.1668931229907664e-50, 4.117058431359431e-53, 3.8995554714005217e-50, 3.8210222857106285e-54, 3.2604361690254965e-43]",3.040676003188744e-44,32
international airport thursday night angry relatives demanded see passenger manifest could find malaysia airlines official reuters reported,"[8.258033080291752e-47, 5.9984389230053095e-56, 9.615672474004294e-46, 3.4160237043489187e-53, 1.6565152002306348e-46, 4.414844781205198e-46, 6.39688321157202e-45, 1.708641780695218e-54, 2.2404700015174516e-51, 8.306421949926906e-45, 5.876558951883176e-46, 6.158569301234037e-49, 8.2073459008003075e-50, 6.868935939029808e-49, 7.573355722574527e-45, 1.1759764072875553e-59, 5.844588649464112e-58]",1.442175732705364e-45,17
waiting four hours found news international media facebook efficient mas funny laughing stock one young man told reporters angrily,"[1.0941099045629219e-48, 1.3825695036791292e-45, 1.2943821773982237e-49, 1.7286172369279565e-52, 2.986370041871296e-49, 9.021566663813456e-44, 3.400140592988126e-42, 3.7808456552403627e-45, 7.532900612096014e-51, 4.811031740779103e-40, 5.726997850145156e-54, 3.724005490476816e-47, 4.359749118516085e-46, 4.559474187647397e-36, 4.530890676493689e-51, 1.1400226725280486e-52, 4.663780123860313e-55, 3.0804006514916026e-39, 5.571462393330137e-41]",2.401628895837539e-37,19
two malaysia airlines flight disasters clearly different uncanny coincidences likely resonate,"[1.787168419789685e-55, 9.424451007558829e-50, 2.833078851297621e-51, 1.4680239391060543e-44, 8.543169168531945e-55, 8.036238250819667e-44, 1.762977559868046e-55, 3.47468136669198e-50, 7.887508830890459e-42, 3.04357301588492e-43, 5.626224342206423e-48]",7.533558647661966e-43,11
comes close time airline type happened outside common way crashing big airlines accidents happen close landing takeoff element mystery perhaps unlawful external interference noted sidney expert aviation safety university,"[1.3724219606050868e-48, 5.0843172703037e-48, 1.3962164410815024e-45, 9.712831050902858e-47, 8.696447710666409e-42, 3.025105566084169e-43, 7.79810109070921e-51, 7.365446104584891e-55, 2.75926703627467e-46, 7.372039843963206e-50, 2.819760941066328e-46, 1.4785488085275466e-26, 2.0881387921033717e-42, 4.9166055153764484e-37, 7.703351636533588e-55, 2.4037106771444765e-53, 8.281936321647471e-54, 1.9112845507813377e-44, 6.826468914981482e-54, 2.681621309869556e-45, 7.470414924248615e-52, 3.152650179876365e-56, 4.0566366653110714e-48, 2.90583136520276e-41, 1.918097309797487e-46, 1.5631491377509186e-49, 1.5495173113258094e-50, 8.104131018731564e-57, 2.1300888671429702e-49]",5.09844416750592e-28,29
public willing keep separate say really little common link malaysia airlines probably survive brand relatively intact said,"[3.552723048678803e-49, 1.1672497824005067e-38, 3.1102601052888143e-51, 6.1516979918573e-44, 1.871942791058173e-42, 1.451121087070974e-40, 1.0562170617454022e-48, 6.562803427446593e-45, 1.0550208828582122e-39, 1.0147986078799901e-48, 1.8361376747507997e-47, 7.695514839233738e-56, 1.513790646419582e-49, 9.12732570334602e-59, 2.525622466128511e-47, 2.8066619873692867e-51, 4.268527395712006e-49]",7.573276991042835e-40,17
