clean_document_sentences,reader_attention_of_each_word,average_reader_attention,sentence_length
felt really good jolt long rumble feel like would end told associated press phone right beginning shook really hard little unnerving people got quiet started bracing holding little scary,"[2.995306049888725e-53, 3.163499352950365e-41, 3.0953739785400186e-47, 4.175925948231932e-49, 7.3750270292150865e-56, 7.280253608777386e-51, 2.25508101687078e-57, 1.689667601408648e-51, 3.1721356228668435e-56, 3.6538029954356265e-51, 5.377730929124558e-47, 1.0689421071492758e-52, 1.775072488856013e-49, 5.771751066009726e-62, 1.094019605994408e-55, 1.5079479973871533e-47, 4.53873436469817e-55, 1.9437818977312164e-44, 2.519933613293037e-50, 1.1537146331081924e-62, 4.369262630341949e-59, 1.5404984431649872e-52, 2.086147858025546e-53, 1.7946677029081714e-44, 1.1870338862236687e-50, 3.5320954306253606e-45, 1.1245250230430873e-55, 1.065377683137309e-57, 1.2737271145871904e-36]",4.392271691716438e-38,29
red cross shelter set la residents forced homes voluntarily chose stay people including several families stayed overnight red cross spokeswoman meredith mills said,"[5.3429744010087085e-43, 3.363135124625656e-55, 7.474468683306572e-52, 1.0082926998281258e-51, 4.122964420218665e-42, 3.0987751212303626e-50, 2.493134178395399e-46, 8.412044792419091e-51, 3.818699002285798e-58, 5.765173016197055e-58, 8.611988274906187e-52, 1.2628441568902934e-50, 2.37439898845626e-51, 4.10273398409176e-30, 9.786362369098055e-45, 2.92515416403053e-55, 1.170991102846857e-51, 6.0771301004661235e-55, 2.3882098576553807e-45, 2.61461297420619e-39, 1.4267829797692992e-49, 3.1089481434202137e-50, 1.5248120320257777e-48]",1.78379738552654e-31,23
hall fame baseball announcer vin air calling friday night angels dodgers exhibition game sixth inning dodger stadium,"[1.5590895607293433e-49, 2.344613500434762e-47, 1.0069844509521895e-48, 2.343753927123356e-45, 8.60927235519403e-46, 1.1004256297714192e-45, 1.430749517569238e-38, 2.834863682426545e-45, 1.1437645309653047e-50, 1.1464570203547307e-46, 7.68143362888941e-43, 1.176192689960935e-51, 7.668370945377801e-52, 6.213722056684756e-44, 5.922390180101178e-54, 3.525521201347175e-38, 1.75377716533376e-42]",2.9156057956559713e-39,17
little tremor ballpark sure folks felt certainly felt press box row said tremor thank goodness,"[2.8125645244152405e-47, 2.2607053083165792e-66, 1.7677464213757467e-38, 1.1772401974214084e-51, 1.1323638271478751e-45, 5.186518669727839e-46, 1.4496849714176551e-40, 5.129024645054135e-51, 1.768905960278571e-58, 1.4146311651706438e-46, 2.0432744542261253e-47, 1.5382267270871757e-52, 2.6128382562814735e-45, 2.3001680134741714e-49, 1.0037032792518888e-58]",1.1881624776674108e-39,15
public safety officials said crews inspecting bridges dams rail tracks infrastructure systems signs damage brea police department said rock slide carbon canyon area caused car overturn people inside sustained minor injuries,"[1.4093493267585037e-51, 5.0911699918539825e-53, 2.0572767306340782e-53, 1.678292630331332e-48, 6.444678926229293e-42, 4.924160633241077e-39, 9.573947885283201e-49, 9.372481054623051e-48, 6.9509997726791205e-47, 1.3948764188941971e-52, 3.350694650519834e-46, 3.843986833366455e-37, 2.9607466551150083e-50, 2.616061423687608e-47, 7.82791359128367e-31, 6.686686228898059e-39, 1.1724461891466998e-48, 3.469347096752889e-48, 1.0678961553312563e-36, 6.5009224654421825e-50, 7.041086026284745e-36, 7.288214910964472e-33, 3.5269632798139363e-34, 2.7637098137484804e-40, 8.423182008550795e-46, 3.693580123965287e-47, 2.535239621636261e-33, 5.396667020163337e-54, 1.772944326435456e-50, 4.476088932137343e-36, 1.54507936396438e-32]",2.607842854813076e-32,31
callers reported seeing brick wall collapse water sloshing swimming pool wires trees swaying back forth one caller said movie theater lobby brea quake struck said people ran outside hugged street,"[1.5187066593286352e-37, 3.2554675730962234e-55, 1.256320496532033e-41, 2.738002083799052e-32, 1.7939935029508506e-40, 6.822793233161322e-43, 1.7021170657505879e-43, 1.825286355043731e-53, 8.439736908954474e-45, 1.7882739507096152e-27, 1.427333653696838e-49, 5.6260326154766885e-42, 4.8237556064856e-39, 2.7377969282500218e-36, 2.1610183478642087e-47, 1.1281455658897428e-28, 7.451759841449572e-50, 2.944502856596359e-42, 1.9433520851407567e-50, 1.5426970126330595e-37, 2.218913183858335e-41, 9.981524704769658e-46, 5.709925133305741e-32, 1.34527872621038e-49, 2.767420142305503e-51, 1.2550252693177885e-33, 2.7631270786764854e-37, 2.048263008434892e-38, 1.337329459870811e-30, 2.1796714195932327e-47]",6.341705248005602e-29,30
rides halted disneyland anaheim damage found theme park expected normal operations saturday,"[3.276427925869634e-42, 3.432917248550404e-47, 3.0341409220012497e-35, 3.241632833832733e-40, 1.2821411944762965e-44, 7.141560892007928e-39, 3.0324863459697826e-47, 4.108144993119089e-29, 8.945387722745192e-42, 1.1478538792307095e-42, 1.2639577827045185e-42, 6.045695211259276e-40]",3.423456690057088e-30,12
quake hit week pre dawn magnitude 4 4 quake centered san fernando valley rattled swath southern california jolt shook buildings rattled nerves cause significant damage,"[3.3777368131683083e-47, 1.0186457848120069e-38, 7.562544900198939e-40, 5.2748192935184936e-36, 7.124135345695198e-46, 8.728331632647332e-41, 2.5734941672933316e-45, 7.038792421227944e-36, 3.930765653331365e-42, 9.45901532184067e-34, 4.954605788149461e-39, 1.3061238592111541e-39, 3.938043648703944e-40, 1.4535699399510442e-50, 1.808414617068025e-43, 5.625466520606622e-48, 1.042444161177235e-52, 1.4841258910290218e-53, 1.296706925391042e-41, 6.448061100343244e-45, 3.0535597580965316e-52, 4.3889085995261907e-44, 1.4999706474231175e-46, 7.146528487465506e-39, 1.0652918604048237e-45]",3.832959968362087e-35,25
friday earthquake second two weeks reminds us prepared los angeles mayor eric said statement,"[2.97960417784089e-44, 6.167198643515751e-46, 7.983887533299593e-42, 5.079452890866747e-26, 2.361280836878508e-31, 3.2612506094922134e-35, 3.330276960792011e-29, 2.0024371223092153e-27, 3.0883921324587934e-47, 6.21682637747368e-26, 1.1562529947948991e-46, 4.452488724412416e-36, 1.3910504153867489e-36, 1.9837956966302883e-36]",8.214197767417494e-27,14
southern california experienced devastating earthquake since magnitude 6 7 quake killed several dozen people caused billion damage preliminary data suggest friday night quake occurred near puente hills thrust fault stretches san gabriel valley downtown los angeles caused narrows earthquake seismologist lucy jones said,"[4.963873758749476e-32, 4.592825876826614e-24, 9.943349617045446e-25, 3.09299446011277e-38, 6.058359140579164e-26, 8.196197758923086e-43, 2.3753368363627698e-26, 2.6670589553142027e-26, 6.719033854210093e-10, 2.612802461283843e-27, 5.061293244827862e-40, 3.161185192997917e-23, 6.102672813825479e-32, 7.858521269203449e-27, 1.7217735531212544e-31, 1.2973169244471493e-27, 1.1378688891198862e-47, 7.755421086618392e-40, 6.833802811890064e-38, 3.982039240644791e-18, 2.6761848974049196e-39, 7.454324121550608e-27, 2.6745225061768854e-50, 2.951262484031866e-44, 1.6029890482848004e-40, 4.513180905302247e-29, 7.042719994130043e-25, 1.1993822223042003e-36, 2.3076472493028932e-39, 3.486392356926939e-38, 5.562899840819252e-30, 1.9308292127600229e-35, 2.5027527027004356e-31, 2.3253986607320655e-34, 3.209707415036007e-39, 1.340683926855247e-26, 1.6055646402501722e-25, 1.3294224250562713e-20, 4.7333471250191794e-36, 3.3940407678549616e-22, 8.536790768231029e-34, 1.5644169169052036e-09, 7.916048559918788e-38]",5.200744898423079e-11,43
place lot earthquakes past said,"[2.974533086080997e-18, 1.4567131854379175e-25, 2.6365636858884543e-14, 7.056497057327737e-18, 1.343911926684694e-29]",5.275133577834727e-15,5
5 9 magnitude narrows quake killed eight people caused damage,"[2.1313735362195463e-26, 1.6553992908848483e-27, 1.041772280729178e-33, 1.3146489031618027e-19, 7.85279348162279e-34, 1.7515685073536144e-44, 1.639487103835933e-17, 3.791262536306163e-31, 1.571910220898678e-28, 1.9554764882342938e-25]",1.6526336147349863e-18,10
friday night los angeles philharmonic miss note even quake rattled downtown los angeles walt disney concert hall los angeles times reported,"[2.5195178649650995e-28, 8.156372465856893e-19, 3.700868476197171e-47, 4.278531941038409e-28, 2.2255231378151644e-38, 2.0913395744643456e-27, 2.909106167968764e-32, 2.5956578721409977e-10, 1.4534814814372237e-37, 8.172230626940332e-27, 3.820654412953481e-23, 2.4646623888367225e-34, 4.518139679372464e-28, 1.1906070701678261e-21, 1.2440427170373146e-26, 1.448826876279005e-45, 1.2805249974215403e-38, 4.690765239768254e-44, 1.0045673817548776e-16, 7.688171843634046e-25, 4.312299845741185e-34]",1.236028040417642e-11,21
la philharmonic get combat pay audience member michael told newspaper,"[1.6707794720527306e-38, 6.598264468897527e-21, 5.561102713243097e-26, 4.439794191336705e-36, 1.5042518543678872e-40, 3.7993363480552284e-31, 7.860283684540728e-36, 6.001698493061499e-35, 2.0253006579711874e-28, 3.345478065166152e-39]",6.59832028283473e-22,10
total aftershocks jolted los angeles area saturday morning magnitude 5 1 earthquake friday night federal seismologist said,"[1.0769642770384165e-35, 4.547564497920679e-15, 3.140048672044734e-26, 4.3688271127720866e-15, 2.2056798334199362e-41, 1.137376539573673e-19, 4.4170609687130647e-39, 6.615754684018669e-34, 7.1948922929944e-23, 8.116718560197979e-15, 7.778533880189613e-32, 2.3468851634196574e-24, 9.188857961375866e-39, 2.5760277239761075e-25, 1.7130650223427015e-32, 1.5240122619626824e-35, 4.1081290654761996e-44]",1.0019543519487951e-15,17
three aftershocks reached magnitude 3 last p pacific time friday said seismologist lucy jones united states geological survey said powerful quake fridays possible though unlikely comparatively minor aftershocks could continue weeks,"[4.040103022909159e-40, 6.067184836812004e-28, 1.0404507271288307e-32, 2.5076320559153683e-33, 1.8627409503688524e-30, 1.267722048884664e-16, 8.359535133315057e-36, 2.998955462721117e-52, 6.610367642132441e-43, 4.185175819041723e-43, 1.848563639132661e-22, 5.160655408098503e-35, 1.566271626995582e-47, 4.524598412426333e-39, 1.0813781873652788e-36, 1.6575830467114313e-56, 1.1053558970023108e-44, 1.780404295264413e-52, 1.771161144132839e-25, 1.1293470420999458e-35, 8.5637546160329e-45, 4.735390809453178e-30, 3.3882787751377876e-23, 1.3677288205190004e-29, 9.463245939845266e-46, 3.8688634436313895e-50, 4.041603904830792e-26, 3.4498832237897187e-41, 6.081998110548744e-33, 4.449830812255232e-40, 3.713483620121291e-41]",4.089433027283136e-18,31
fridays largest temblor struck near cities brea la southeast los angeles shortly 9 p pacific time preceded foreshock fire battalion chief john stokes said one killed minor injuries reported area however emerge unscathed fifty residents displaced homes property damage five water mains ruptured,"[5.179434412727868e-36, 1.6422805538549254e-27, 6.568177059362811e-44, 2.1071444272168792e-26, 5.4407639336402975e-43, 4.314531783711357e-28, 2.4007001092859986e-29, 2.054810856148277e-37, 1.1934506972525297e-44, 3.6373261401453074e-40, 2.237053281771643e-47, 1.070020820920361e-37, 9.124281361293767e-42, 2.595800197740485e-40, 2.1922828453637417e-32, 3.1040634486100355e-40, 3.325241897620745e-36, 1.325867410701954e-37, 4.027917809719725e-30, 2.9147814918622066e-46, 9.172591407410904e-43, 3.733774094501121e-50, 1.5851126519510887e-44, 2.109408357732288e-43, 3.5625535705905952e-34, 4.1617506868067376e-48, 2.3129726464169096e-40, 7.720908128781451e-57, 8.990838555463486e-44, 1.6975541277850915e-51, 1.7114513302292934e-44, 1.264719513218344e-33, 3.298736595737724e-36, 5.6768857533792e-34, 1.0343740718086584e-60, 3.00459587613765e-43, 3.1884936227227833e-54, 2.3966286263867212e-45, 1.3290215847688564e-43, 5.22029932659955e-33, 2.779178856884572e-36, 1.859518661389455e-42, 3.9058759650102174e-54]",5.389126109329651e-28,43
los angeles dodgers announcer vin incorporated tremors television patter felt sixth inning home exhibition game los angeles angels friday night,"[1.2461859563970562e-41, 3.2298017029086026e-28, 5.155569972673929e-44, 1.2169744867513027e-34, 1.6188514315644383e-55, 4.916405343741091e-54, 4.483899036679209e-30, 3.846186394773773e-42, 2.823871384639837e-39, 2.8006765941434183e-45, 2.1576431586704476e-47, 1.7980232495278182e-55, 4.084772198148383e-43, 5.96927961049403e-42, 4.249837775150264e-32, 4.316209215973054e-42, 1.4192796419291728e-45, 6.741626190884317e-45, 4.969348154582304e-59, 6.605229614956004e-42]",1.6375334470279856e-29,20
ms jones said temblor aftershocks followed almost years unusually low seismic activity los angeles area activity could become frequent said,"[1.1429826200822758e-45, 2.846112778101236e-35, 2.9320504055560048e-46, 3.661462265969789e-41, 4.596205922839373e-38, 6.234544280009132e-42, 3.778911007413933e-34, 3.956208384162901e-36, 1.928188808910396e-35, 1.9677417281586327e-45, 2.1160556431038157e-52, 1.3527925551805903e-46, 1.8391857257345307e-44, 4.071508944919308e-36, 3.800967259962826e-37, 6.112215388413253e-44, 5.942706312371182e-41, 3.7925340128736716e-41, 4.2911517515276977e-51, 2.6956799719209397e-48]",2.1704401650522133e-35,20
one question going blip going continue ms jones said could start seeing pattern,"[2.3894476440932395e-39, 2.560082378546784e-38, 5.9012116261226026e-43, 3.671688984329782e-38, 5.06505405800223e-47, 3.063656244056283e-45, 9.058667271459704e-39, 1.038827424177902e-49, 2.839363915933903e-30, 3.677461921169272e-29, 5.050464938667246e-32, 2.181103782482658e-48, 5.44372317656217e-38]",3.0511144542474574e-30,13
moderately strong earthquake struck miles south los angeles friday 9 p local time sending strong shake across region causing major damage,"[1.169945510757074e-31, 6.154287394008613e-19, 3.7562011815496805e-45, 1.1796394539603455e-44, 1.2421688004466465e-61, 3.4385635142877912e-46, 3.4313034481499856e-54, 1.9743861992517315e-54, 1.8303565637068746e-26, 1.6240494010694222e-37, 2.774224853361523e-30, 1.1572910806091791e-50, 2.1687394349219624e-37, 6.279665330063423e-45, 8.535737078505701e-32, 1.6812687558448793e-54, 3.343268292190756e-51, 1.9827534846159412e-48, 1.007180236440352e-58, 1.3136418483469296e-52, 5.053875231459097e-49]",2.9306131319400164e-20,21
second moderate quake rattled city two weeks two decades relative quiet since deadly shook los angeles attention,"[9.648335518456591e-42, 5.790564124885436e-48, 7.132209263855966e-55, 9.005845076236473e-62, 2.730630552164322e-53, 2.6669976369984895e-46, 1.0835016934566673e-45, 2.036203486503044e-34, 1.2215958458401118e-50, 5.0336080532449026e-54, 7.71847565903232e-43, 9.866045517061382e-48, 1.6231791417504016e-40, 4.380372553660108e-44, 2.835264069102934e-48, 4.19057841137035e-42, 1.1237187773438497e-55]",1.197767797789132e-35,17
magnitude 5 1 quake followed half dozen smaller quakes aftershocks shaking lasted extended time rattling homes valleys shore,"[2.6568673771049227e-60, 3.872340321147824e-47, 1.6428733964532185e-47, 7.795922421068873e-51, 4.264598018902325e-59, 1.9592511858558616e-47, 1.464880922362329e-39, 1.6220731559223835e-37, 5.716136284107173e-45, 2.9149459000235665e-38, 1.5715517566484686e-52, 1.190773740739367e-50, 7.988345085653216e-58, 4.349329812156774e-51, 3.9321255246130913e-51, 5.059058377733818e-48, 7.417627251355896e-40, 1.829619477842837e-55]",1.0753523557552225e-38,18
p los angeles city county officials completed checks found major damage injuries deaths reported city official la quake centered said one neighborhood without power,"[1.115593454752697e-54, 2.827189236900897e-53, 9.059673747689088e-54, 1.567078332731241e-51, 6.050901710388969e-49, 7.293428558495844e-51, 7.621117894983957e-45, 1.801500096564582e-45, 2.8414920596044548e-56, 2.3397492388721373e-49, 4.520369795771697e-54, 8.14002177546118e-53, 2.2148538117409037e-56, 2.949285350941331e-52, 6.456787162450616e-45, 1.3220960319010405e-41, 5.271327095448481e-51, 3.3899926876341437e-54, 2.484238301218768e-51, 9.003173526675625e-52, 5.6284206530428e-48, 9.543455348100796e-45, 7.720010113611397e-56, 4.4919360229109785e-51]",5.519329028928913e-43,24
disneyland canceled fireworks show quake stopped rides precaution according local news disney dis 0 said park closed people leaving voluntarily,"[5.916174066634183e-55, 1.4192336433441839e-52, 1.0386926021789796e-50, 1.0518304093595072e-57, 5.069307585149205e-54, 1.2680290823678165e-48, 1.6550033585757863e-46, 2.865103499194678e-53, 1.5469668600648046e-64, 5.866058939039536e-53, 2.9139724465167275e-58, 9.059234739435359e-54, 4.202201984580551e-50, 3.6953088974259056e-55, 1.8835353809771417e-50, 1.333635828029742e-54, 6.357537351623837e-39, 2.756107616209113e-55, 2.265217394923981e-56, 1.2713445008426687e-52]",3.178768759231909e-40,20
areas reported minor damage including water main break outside los angeles goods falling grocery shelves brea community miles away quake epicenter rock slide believed triggered quake overturned vehicle carbon canyon police reported minor injuries passengers residents closer epicenter quake also said household items pictures fell shelves,"[7.351998789844209e-47, 1.0878390416607149e-44, 4.994585320858817e-43, 1.1023256534278492e-45, 1.3358066724282233e-50, 1.3494996763459678e-40, 9.576885299133433e-44, 1.661868889500093e-52, 1.477755066849497e-43, 9.741068640675376e-42, 1.1609261544945344e-37, 1.1925889850435726e-33, 1.0428382289768992e-39, 9.64848309194526e-39, 1.1705881482500454e-31, 1.1685860730371856e-42, 8.621084375018593e-39, 3.593900183679805e-57, 2.196599331730331e-47, 1.154928105711686e-50, 4.3082687879375403e-44, 2.4125323808000097e-47, 1.6519252391886028e-40, 4.790035122618309e-54, 1.5325818079536944e-40, 7.328012021797058e-51, 1.5677268693722818e-42, 8.849250391850391e-55, 6.686062554846406e-50, 2.8978913965783743e-49, 1.2115331490733608e-48, 2.8366390686000677e-38, 7.834926106013355e-48, 5.621755485329619e-57, 4.9968606846767114e-46, 2.023194834398141e-37, 3.832751228572787e-37, 2.602331163365158e-53, 9.094331338898507e-42, 4.958796098222484e-48, 4.230237502561056e-48, 1.6094175692925905e-35, 2.6330250658042818e-52, 8.533954933454207e-38, 1.7863212932003373e-39, 4.098146592807166e-33]",2.6601409031784356e-33,46
quake miles make shaking feel stronger,"[8.995260129059173e-50, 4.783754613160381e-56, 5.895446780485635e-44, 8.64263613590525e-43, 2.20121641230516e-50, 9.933980022663491e-41]",1.6710503069999184e-41,6
intensity shaking fairly strong said robert graves geologist u geological survey,"[2.87125453020382e-38, 3.3404266675972553e-49, 8.96048393334606e-47, 7.89612019211777e-46, 7.907662325516595e-42, 8.15870368954765e-46, 4.6687235492717147e-35, 6.1385762761751464e-43, 7.596321071346963e-59, 2.6105041347068572e-52, 1.8169144701431694e-43]",4.246905158447819e-36,11
p two hours quake least smaller quakes aftershocks measured large enough felt,"[2.6694747430358214e-34, 3.9295632853252064e-34, 3.2710883287061497e-46, 2.4032181643463117e-53, 1.2726644551625146e-34, 1.8520925147138766e-39, 2.3122442882053765e-40, 1.210045979757465e-44, 3.299973635158217e-54, 1.7645848237875696e-45, 9.878531501741878e-48, 1.7858634983639458e-44]",6.559769430844654e-35,12
u geological survey first reported magnitude 5 3 quake soon revised 5 1 every moderately sized quake geologists warned 5 chance larger quake next days,"[3.5200771602704114e-40, 2.824453764053641e-34, 1.185295664399903e-38, 1.891161984838563e-42, 7.302011915387104e-55, 1.6346494391227803e-45, 3.5997735186027264e-35, 2.4789309550823894e-46, 8.552212263055598e-54, 1.936806690356947e-40, 1.1886001570435807e-32, 5.638878225874388e-33, 3.698407838981442e-35, 3.7707860730825175e-36, 5.178041783389338e-39, 2.333570571195672e-45, 2.2973969559166618e-36, 1.7854010813543483e-50, 4.759456954436944e-43, 9.24705518804479e-34, 7.287781286197967e-39, 2.997473110121378e-48, 3.990924688726263e-41, 1.920022474153162e-45, 6.2486079944733265e-43]",7.524442238200135e-34,25
scientists u geological survey said last decade especially quake activity los angeles region abnormally quiet,"[1.2784387316565114e-43, 5.165489046650913e-56, 4.544613980725806e-37, 2.7613920175179295e-45, 1.1987688400280527e-31, 8.984171649746664e-52, 2.088873737519556e-46, 1.7229323845042935e-44, 4.4369267097382085e-42, 2.631596938095575e-32, 2.643031684904082e-32, 1.0176919696585038e-19, 5.765208761104752e-30, 4.106468249349106e-30, 9.902585200844294e-35]",6.784613131726319e-21,15
recent quakes may indicate return normal seismic activity geologists said emergency service officials urged residents use quake wake call prepare big one large devastating quake expected hit southern california,"[3.548534167620401e-38, 5.110554555061396e-33, 1.9562690967938987e-28, 4.00820789622741e-41, 3.255804378973453e-37, 3.341428053174998e-44, 1.4115944888866695e-33, 1.31357555551092e-57, 1.2886435969993185e-46, 5.6934277244531585e-39, 7.90012890478902e-51, 5.945077558089739e-39, 2.289514619528507e-46, 8.902432102147102e-42, 9.25751940032035e-53, 8.803998647661271e-41, 4.359060635660386e-51, 7.219881097187206e-50, 1.6769999785163563e-37, 1.6135120295399133e-46, 2.281689004721232e-50, 6.586468267374786e-54, 9.12944942057035e-27, 7.714834572723105e-51, 2.7787239128751904e-39, 3.176737828098432e-39, 2.003380752184155e-34, 3.353186782804601e-41, 2.5395438062277414e-40]",3.2155458804426356e-28,29
friday night quake also proved another successful test early warning system test phase california institute technology gives geologists seconds warning shaking starts,"[3.3503593445965764e-32, 4.225304931938473e-37, 3.7787600170761274e-44, 5.775958104418951e-35, 3.6732232064922454e-40, 8.558573491811877e-42, 1.6665371213302207e-23, 7.235989183559727e-36, 4.6946645062995605e-30, 1.2043900972656738e-39, 2.0212037749884201e-47, 1.2780416462237906e-25, 5.599468040766889e-42, 1.6495604466926938e-24, 7.136278877953768e-47, 1.3732527590014215e-48, 7.820188223705121e-34, 4.1530044238467367e-29, 6.643095002818136e-40, 4.6972772075960945e-34, 8.278154853228572e-58, 2.584539184772105e-45]",8.383082765521265e-25,22
geologists said could yet pinpoint fault involved,"[2.072276162375607e-39, 3.441319249339185e-40, 3.782389009837036e-43, 2.1406613143613793e-29, 1.3838555467069198e-29, 3.399871910337699e-38, 5.960425559173144e-45]",5.0350240924426424e-30,7
